,ip,tcm_id,response,xd
29311,50461095,tcm:526-249037,0,04-25
20355,5885492,tcm:526-13782,0,07-24
18157,10876983,tcm:526-12174,0,10-30
30845,68235149,tcm:526-707567,0,09-26
44941,85962128,tcm:526-653510,0,05-30
46495,96264869,tcm:526-208086,0,08-28
66209,3018526,tcm:526-93195,0,05-30
46028,83545651,tcm:526-231792,0,10-30
53075,13413877,tcm:526-654768,0,03-27
33608,54947447,tcm:526-12167,0,10-30
5874,28794745,tcm:526-10838,0,09-26
5281,36912302,tcm:526-681575,1,03-27
71779,19264012,tcm:526-244935,0,07-24
38165,12944090,tcm:526-782343,0,01-30
44526,28611922,tcm:526-655038,0,01-30
4568,9249629,tcm:526-93195,0,05-30
43321,65618789,tcm:526-208086,0,03-27
31777,4191679,tcm:526-12180,0,03-27
71171,11946051,tcm:526-695181,0,08-28
62292,75419784,tcm:526-16645,0,06-26
10438,2125585,tcm:526-418532,0,03-27
4886,21809257,tcm:526-707567,0,09-26
13865,18764487,tcm:526-258965,0,09-26
25006,17639664,tcm:526-273898,0,01-30
75532,11023755,tcm:526-388698,0,04-25
14101,96761303,tcm:526-116442,0,09-26
18321,9707359,tcm:526-153236,0,10-30
54730,87276059,tcm:526-164352,0,05-30
15573,38842860,tcm:526-261006,1,01-30
28379,87452938,tcm:526-653510,0,05-30
74726,92234515,tcm:526-707567,0,09-26
11701,81545222,tcm:526-418532,0,02-27
39204,10114720,tcm:526-12174,0,04-25
6831,21233638,tcm:526-208086,0,05-30
22979,58331296,tcm:526-208086,0,07-24
66944,93881267,tcm:526-10838,0,09-26
20931,56845342,tcm:526-259315,0,10-30
62369,11574417,tcm:526-249037,0,04-25
44135,90734909,tcm:526-682379,0,06-26
29139,19118805,tcm:526-22867,0,09-26
28171,11306283,tcm:526-116442,0,09-26
72116,26715024,tcm:526-244935,0,07-24
41124,90913867,tcm:526-239640,0,08-28
679,56395953,tcm:526-695181,0,08-28
71339,97065341,tcm:526-224772,1,02-27
36159,65376357,tcm:526-10838,0,09-26
58722,70527327,tcm:526-228258,0,02-27
11517,12488474,tcm:526-12174,0,04-25
40648,62893415,tcm:526-551763,1,02-27
71224,65952999,tcm:526-208086,0,05-30
43761,2657375,tcm:526-209216,0,01-30
80769,85231179,tcm:526-12174,0,10-30
47551,90182041,tcm:526-149043,0,05-30
38832,52475796,tcm:526-10838,0,08-28
54386,54956246,tcm:526-276414,0,02-27
490,80330542,tcm:526-10838,0,08-28
65500,6091671,tcm:526-70899,1,04-25
28709,13134971,tcm:526-46242,0,05-30
33418,1565484,tcm:526-688510,0,05-30
51805,80292489,tcm:526-12167,0,10-30
38880,52475796,tcm:526-653510,0,07-24
49148,3833710,tcm:526-199040,0,08-28
20796,6022173,tcm:526-655038,0,01-30
78721,85770420,tcm:526-149043,0,07-24
72764,96339085,tcm:526-12167,0,09-26
52461,85837,tcm:526-22867,0,08-28
57390,1857520,tcm:526-653510,0,06-26
44033,91032494,tcm:526-682576,0,03-27
38421,60544241,tcm:526-209216,0,01-30
17895,23258198,tcm:526-208086,0,04-25
57073,38665468,tcm:526-13782,0,07-24
32835,75532794,tcm:526-80807,0,03-27
53903,17945132,tcm:526-10849,0,09-26
12775,17596063,tcm:526-40469,0,07-24
34994,93163651,tcm:526-191289,0,06-26
48604,29007256,tcm:526-12174,0,10-30
47505,56349294,tcm:526-681575,0,03-27
30797,68235149,tcm:526-695181,0,07-24
52221,80705264,tcm:526-208086,0,07-24
51645,33098763,tcm:526-695181,0,07-24
17594,78576320,tcm:526-681575,0,03-27
15780,69440279,tcm:526-12180,0,03-27
152,95354290,tcm:526-10849,0,09-26
7590,1285174,tcm:526-346380,0,01-30
75623,56044520,tcm:526-674187,0,03-27
78128,51332454,tcm:526-187302,0,02-27
76002,78763613,tcm:526-149043,0,05-30
75238,12039627,tcm:526-244935,0,07-24
44296,19475507,tcm:526-261006,0,01-30
79448,64672982,tcm:526-239640,0,07-24
65920,48760448,tcm:526-655038,0,01-30
32567,74446302,tcm:526-10787,0,02-27
39146,10114720,tcm:526-116442,0,05-30
836,52856695,tcm:526-276414,1,02-27
10528,92040452,tcm:526-12174,0,06-26
4526,92533855,tcm:526-261006,0,01-30
42155,3201801,tcm:526-12174,0,09-26
29987,61445492,tcm:526-656536,0,04-25
17323,44703912,tcm:526-208086,0,04-25
68140,69775551,tcm:526-656536,0,04-25
25327,19315048,tcm:526-682576,0,03-27
20206,16732252,tcm:526-187302,0,02-27
21836,37426802,tcm:526-208086,0,09-26
63596,67069340,tcm:526-656536,0,04-25
16014,21955329,tcm:526-712788,0,06-26
8939,85279211,tcm:526-12174,0,05-30
35525,30354784,tcm:526-684643,0,04-25
791,77816729,tcm:526-164352,0,05-30
41875,21717468,tcm:526-385364,0,01-30
61725,39035769,tcm:526-153236,1,10-30
29136,19118805,tcm:526-707527,0,09-26
18902,35718610,tcm:526-12167,0,10-30
17633,78576320,tcm:526-12167,1,09-26
41933,21717468,tcm:526-670542,0,03-27
16909,54841031,tcm:526-346380,0,01-30
32484,95406142,tcm:526-153236,0,10-30
45495,5607561,tcm:526-388698,0,04-25
18005,41776510,tcm:526-782343,0,04-25
80611,49710303,tcm:526-273898,0,01-30
36763,22133489,tcm:526-22867,0,08-28
75197,23664233,tcm:526-116442,0,09-26
71898,42147170,tcm:526-681575,0,03-27
62057,76498959,tcm:526-199040,0,08-28
45323,83913289,tcm:526-116442,0,08-28
66805,91554674,tcm:526-12174,0,10-30
76564,82988206,tcm:526-13782,0,07-24
29264,50461095,tcm:526-258965,0,09-26
29733,74362675,tcm:526-551763,0,02-27
18362,72932977,tcm:526-116442,0,10-30
14338,16315185,tcm:526-782343,0,04-25
18905,35718610,tcm:526-681575,0,03-27
77002,24204102,tcm:526-249037,0,04-25
75456,60894277,tcm:526-208086,0,10-30
76607,59468192,tcm:526-12174,0,09-26
33067,93240481,tcm:526-244935,0,07-24
48104,33773489,tcm:526-655038,0,01-30
66901,93881267,tcm:526-12174,0,10-30
11864,42441995,tcm:526-492865,1,02-27
27679,20162520,tcm:526-231792,0,10-30
39,83152687,tcm:526-12174,0,09-26
19564,14661286,tcm:526-239640,0,08-28
19323,62091486,tcm:526-93195,0,05-30
15561,38842860,tcm:526-10838,0,09-26
67728,39985342,tcm:526-695181,0,07-24
13040,741338,tcm:526-149043,0,05-30
73673,98500679,tcm:526-149043,0,07-24
72962,47778664,tcm:526-782343,0,01-30
27453,30087646,tcm:526-653510,0,07-24
54171,8779806,tcm:526-12174,0,04-25
61660,25659081,tcm:526-224772,0,02-27
57900,11887764,tcm:526-237984,0,06-26
56169,9980799,tcm:526-239640,0,07-24
35712,58996382,tcm:526-149043,0,07-24
5503,65235407,tcm:526-149043,0,07-24
23748,15654778,tcm:526-12174,0,08-28
30572,83584721,tcm:526-116442,0,05-30
10759,40468399,tcm:526-276414,0,02-27
14750,96584970,tcm:526-670542,0,03-27
54036,58086379,tcm:526-237984,0,06-26
68501,23244109,tcm:526-208086,0,03-27
54585,24409890,tcm:526-695181,0,08-28
45612,87205066,tcm:526-682379,0,06-26
42655,83839662,tcm:526-653510,0,05-30
3737,50563145,tcm:526-654768,0,03-27
5831,22889057,tcm:526-12180,0,03-27
57539,5902652,tcm:526-22867,0,08-28
27863,73408801,tcm:526-22867,0,10-30
44962,85962128,tcm:526-239640,1,08-28
12908,8501994,tcm:526-237984,0,06-26
79207,8761263,tcm:526-231792,0,10-30
12677,74859511,tcm:526-259315,0,10-30
65206,7043201,tcm:526-16645,0,06-26
7908,3769421,tcm:526-653510,0,07-24
77141,50079080,tcm:526-695181,0,08-28
66253,77497898,tcm:526-239640,1,07-24
12546,2884473,tcm:526-679101,0,04-25
11971,18598729,tcm:526-655038,0,01-30
53287,50514936,tcm:526-679101,0,04-25
59141,65362127,tcm:526-346380,0,01-30
8498,3810062,tcm:526-209028,0,01-30
53986,69147387,tcm:526-12174,0,09-26
70858,90523021,tcm:526-208086,0,08-28
55574,6428269,tcm:526-784445,0,01-30
58707,70527327,tcm:526-93195,0,05-30
70627,92783379,tcm:526-10787,1,02-27
30245,57396076,tcm:526-688510,0,05-30
16482,66671651,tcm:526-655038,0,01-30
46739,94551286,tcm:526-10787,1,02-27
66366,26658080,tcm:526-199040,0,08-28
22937,73807277,tcm:526-93195,1,04-25
22820,28716366,tcm:526-654768,0,03-27
52911,88547243,tcm:526-237984,0,06-26
22383,19150580,tcm:526-551763,1,02-27
23709,15654778,tcm:526-191289,0,06-26
46977,14200123,tcm:526-707527,0,09-26
49433,55015904,tcm:526-209028,1,01-30
29120,19118805,tcm:526-346380,0,01-30
18263,746178,tcm:526-16645,0,07-24
48209,55224990,tcm:526-208086,0,06-26
78853,899009,tcm:526-684643,1,04-25
52886,88547243,tcm:526-149043,1,05-30
19957,69530129,tcm:526-164352,0,05-30
5717,95315927,tcm:526-18025,0,10-30
62504,12478092,tcm:526-682379,0,06-26
43422,5554141,tcm:526-418532,0,02-27
37786,86090911,tcm:526-18025,1,10-30
7952,3769421,tcm:526-12174,0,09-26
34270,61258577,tcm:526-199040,0,08-28
65768,93471337,tcm:526-670542,0,03-27
58233,58225431,tcm:526-93195,0,04-25
6999,59399862,tcm:526-12174,0,05-30
12968,66870713,tcm:526-688510,0,05-30
14895,30014993,tcm:526-209028,1,01-30
12112,66099679,tcm:526-244935,1,07-24
24245,85584686,tcm:526-228258,0,02-27
11524,12488474,tcm:526-670542,0,03-27
1619,50953371,tcm:526-224772,0,02-27
32552,74446302,tcm:526-116442,0,05-30
68012,26712968,tcm:526-244935,0,06-26
59486,99483751,tcm:526-13782,0,08-28
39775,17565592,tcm:526-12180,0,03-27
42005,15749658,tcm:526-674187,0,03-27
11671,81545222,tcm:526-653510,0,06-26
60388,61173036,tcm:526-388698,0,04-25
8348,10206289,tcm:526-224772,0,02-27
5787,22889057,tcm:526-191289,0,06-26
14160,3202598,tcm:526-12174,0,05-30
66371,26658080,tcm:526-153236,0,10-30
65450,6091671,tcm:526-22867,0,08-28
59477,99483751,tcm:526-679101,0,04-25
65864,48760448,tcm:526-52560,0,02-27
22844,28716366,tcm:526-12174,0,07-24
26694,3216323,tcm:526-12174,0,04-25
41241,35196705,tcm:526-80807,0,03-27
20403,56460666,tcm:526-273898,0,01-30
60138,62171918,tcm:526-199040,0,08-28
28713,13134971,tcm:526-12174,0,05-30
47013,33424908,tcm:526-231792,0,10-30
26923,69181837,tcm:526-12167,0,10-30
358,21638664,tcm:526-244935,0,07-24
28137,11306283,tcm:526-187302,0,02-27
59958,89807923,tcm:526-388698,0,04-25
25439,91189938,tcm:526-208086,0,03-27
9555,28829784,tcm:526-116442,0,10-30
54772,62614648,tcm:526-244935,1,06-26
65245,7043201,tcm:526-653510,0,05-30
55124,71748204,tcm:526-208086,0,09-26
28948,47944661,tcm:526-164352,0,05-30
25605,10309819,tcm:526-52560,0,02-27
45952,86695578,tcm:526-208086,0,05-30
19324,62091486,tcm:526-688510,0,05-30
33286,72193736,tcm:526-12180,0,03-27
41469,19579005,tcm:526-239640,0,08-28
70890,90523021,tcm:526-52560,0,02-27
72263,2603927,tcm:526-12167,0,10-30
40950,52156914,tcm:526-656536,0,04-25
79771,95341607,tcm:526-149043,0,06-26
19593,14661286,tcm:526-492865,0,02-27
74727,92234515,tcm:526-10838,0,09-26
20473,28433552,tcm:526-12167,0,09-26
41721,90823961,tcm:526-12174,0,10-30
4453,81433217,tcm:526-149043,0,06-26
41588,29849027,tcm:526-684643,1,04-25
18951,20124918,tcm:526-385364,0,01-30
41936,15749658,tcm:526-259315,0,10-30
71150,11946051,tcm:526-244935,0,06-26
2663,58648991,tcm:526-679101,0,04-25
75852,92051010,tcm:526-13782,0,07-24
65564,73786710,tcm:526-492865,0,02-27
53733,28072314,tcm:526-244935,0,07-24
27754,10591106,tcm:526-273898,0,01-30
45174,50582333,tcm:526-208086,0,06-26
63291,84468148,tcm:526-12174,0,10-30
19064,77062004,tcm:526-16645,0,07-24
62916,44399190,tcm:526-204679,0,01-30
6099,76106869,tcm:526-682379,0,06-26
25438,91189938,tcm:526-418532,0,03-27
12608,31546909,tcm:526-164352,0,05-30
35744,74166011,tcm:526-187302,0,02-27
75299,49483396,tcm:526-22867,0,08-28
23090,24678410,tcm:526-688510,0,05-30
54586,24409890,tcm:526-239640,0,08-28
57732,43084020,tcm:526-695181,0,07-24
31625,7174105,tcm:526-712788,0,06-26
29020,59756023,tcm:526-208086,0,10-30
34185,26502740,tcm:526-208086,0,03-27
13006,741338,tcm:526-12180,0,03-27
5846,22889057,tcm:526-209216,1,01-30
9674,67108585,tcm:526-695181,0,07-24
25788,96388298,tcm:526-164352,0,05-30
21949,30847606,tcm:526-46242,0,05-30
32496,95406142,tcm:526-12174,0,04-25
36212,24516021,tcm:526-653510,0,07-24
23903,91125739,tcm:526-273898,0,01-30
69845,28892724,tcm:526-116442,0,10-30
45745,70364906,tcm:526-12167,1,09-26
56096,20708651,tcm:526-13782,0,07-24
55915,68148402,tcm:526-12167,0,10-30
42039,44795129,tcm:526-116442,0,09-26
53739,28072314,tcm:526-149043,0,07-24
8013,430968,tcm:526-249921,0,02-27
75680,56044520,tcm:526-18025,1,10-30
79605,20887953,tcm:526-782343,0,04-25
35317,54461564,tcm:526-12174,0,07-24
15496,41490171,tcm:526-492865,1,02-27
50400,41689771,tcm:526-655038,0,01-30
27179,45773612,tcm:526-418532,0,02-27
9316,31271084,tcm:526-237984,1,06-26
67834,25464914,tcm:526-670542,0,03-27
49950,67695988,tcm:526-688510,0,05-30
80021,29207583,tcm:526-153236,0,10-30
70488,72980406,tcm:526-208086,0,04-25
27078,94804282,tcm:526-492865,0,02-27
15944,74586798,tcm:526-239640,0,08-28
79081,57477800,tcm:526-346380,0,01-30
78587,31712138,tcm:526-782343,0,04-25
32500,95406142,tcm:526-10838,0,08-28
56070,20708651,tcm:526-12174,0,08-28
22871,28716366,tcm:526-695181,0,08-28
54961,74819664,tcm:526-208086,0,07-24
25652,16282513,tcm:526-244935,0,07-24
9822,40477082,tcm:526-208086,0,03-27
77867,15630763,tcm:526-93195,1,04-25
72521,97936448,tcm:526-80807,0,03-27
66324,26658080,tcm:526-12180,0,03-27
13768,39262533,tcm:526-418532,0,03-27
11881,42441995,tcm:526-12167,1,10-30
19412,45347233,tcm:526-682379,0,06-26
10928,50226602,tcm:526-204679,0,01-30
58640,16099560,tcm:526-204679,0,01-30
50985,52449216,tcm:526-688510,0,05-30
27171,45773612,tcm:526-228258,0,02-27
72835,52974269,tcm:526-682379,0,06-26
62488,12478092,tcm:526-93195,0,05-30
24989,17639664,tcm:526-681575,0,03-27
76777,8715712,tcm:526-492865,0,02-27
9209,48057319,tcm:526-209216,0,01-30
23648,45384584,tcm:526-209216,0,01-30
37691,40497081,tcm:526-248966,1,10-30
27686,20162520,tcm:526-782343,0,04-25
28273,1129968,tcm:526-12174,1,06-26
79036,63711636,tcm:526-707567,0,09-26
45754,70364906,tcm:526-239640,0,07-24
46371,15566023,tcm:526-681575,0,03-27
54706,87276059,tcm:526-149043,0,06-26
66216,3018526,tcm:526-782343,0,01-30
27698,20162520,tcm:526-12174,0,06-26
55891,68148402,tcm:526-249921,0,02-27
59571,26186777,tcm:526-674187,0,03-27
67339,35474446,tcm:526-149043,0,07-24
20121,84796812,tcm:526-22867,0,08-28
26611,5674577,tcm:526-492865,0,02-27
78044,3841728,tcm:526-46242,0,05-30
25333,19315048,tcm:526-681575,0,03-27
67275,9140781,tcm:526-239640,1,07-24
49826,78948207,tcm:526-164352,0,05-30
44396,47390898,tcm:526-12174,0,05-30
41613,27848118,tcm:526-684643,1,04-25
69315,30784568,tcm:526-12174,0,06-26
41906,21717468,tcm:526-208086,0,10-30
13640,9457433,tcm:526-208086,0,10-30
75497,60894277,tcm:526-12174,0,07-24
70464,72980406,tcm:526-13782,0,08-28
59857,70186693,tcm:526-385364,0,01-30
31016,87049516,tcm:526-249037,0,04-25
67761,39985342,tcm:526-707567,0,09-26
60638,58252326,tcm:526-70899,0,04-25
64369,23211185,tcm:526-248966,0,10-30
8109,52923688,tcm:526-10838,0,08-28
16328,95398581,tcm:526-12174,0,06-26
52596,35538722,tcm:526-670542,0,03-27
39981,15889516,tcm:526-653510,0,05-30
9662,67108585,tcm:526-70899,1,04-25
10548,92040452,tcm:526-653510,0,05-30
56444,3598262,tcm:526-149043,0,05-30
72211,2247004,tcm:526-239640,0,08-28
50477,63474557,tcm:526-208086,0,03-27
76401,63680941,tcm:526-695181,0,08-28
16982,33226655,tcm:526-12174,0,09-26
79612,20887953,tcm:526-208086,0,03-27
31366,34132491,tcm:526-22867,0,10-30
35758,74166011,tcm:526-684643,1,04-25
15276,99846550,tcm:526-18025,0,10-30
75392,77221140,tcm:526-149043,0,06-26
49918,67695988,tcm:526-16645,0,06-26
27169,45773612,tcm:526-18025,0,10-30
6609,69178310,tcm:526-12167,0,10-30
52497,54727263,tcm:526-273898,1,01-30
2294,96203156,tcm:526-712788,0,06-26
62432,11574417,tcm:526-704480,0,08-28
11004,61808163,tcm:526-208086,0,09-26
77409,72820492,tcm:526-16645,0,06-26
40289,37467115,tcm:526-388698,0,04-25
15040,45445021,tcm:526-12167,0,10-30
43073,56196520,tcm:526-248966,0,10-30
78471,61921562,tcm:526-681575,0,03-27
67953,1885955,tcm:526-10838,0,08-28
45275,4452464,tcm:526-46242,0,05-30
38341,58125403,tcm:526-12167,0,09-26
64612,70830611,tcm:526-492865,0,02-27
18565,13782094,tcm:526-208086,0,10-30
50718,33399638,tcm:526-237984,0,06-26
71858,42147170,tcm:526-40469,1,07-24
78663,85770420,tcm:526-782343,0,04-25
39645,20161755,tcm:526-12174,0,09-26
41044,1663367,tcm:526-681575,1,03-27
25962,6503523,tcm:526-682379,0,06-26
19954,69530129,tcm:526-116442,0,05-30
48281,77533063,tcm:526-654768,0,03-27
54576,24123480,tcm:526-10838,0,08-28
30396,34715593,tcm:526-208086,0,06-26
73285,9371100,tcm:526-13782,1,07-24
20413,56460666,tcm:526-249921,0,02-27
62338,75419784,tcm:526-93195,0,04-25
48871,14902629,tcm:526-656536,0,04-25
11150,37147964,tcm:526-492865,1,02-27
6819,21233638,tcm:526-707567,0,09-26
26656,5674577,tcm:526-695181,0,08-28
9528,28829784,tcm:526-418532,0,03-27
7239,76211060,tcm:526-228258,0,02-27
31743,4191679,tcm:526-16645,0,07-24
20673,13048671,tcm:526-782343,0,01-30
4860,21809257,tcm:526-204679,0,01-30
39191,10114720,tcm:526-209028,0,01-30
18688,98943563,tcm:526-12174,0,05-30
76345,99455144,tcm:526-273898,0,01-30
39034,43668861,tcm:526-784445,0,01-30
30026,61445492,tcm:526-116442,0,09-26
17431,65393045,tcm:526-209028,0,01-30
65879,48760448,tcm:526-164352,0,05-30
56485,3598262,tcm:526-551763,0,02-27
41173,58813779,tcm:526-13782,0,07-24
23360,88013219,tcm:526-12174,0,05-30
29815,8545330,tcm:526-231792,0,10-30
9407,94609840,tcm:526-551763,0,02-27
59616,38354020,tcm:526-249921,0,02-27
39748,17565592,tcm:526-228258,0,02-27
15420,32966538,tcm:526-688510,1,05-30
70792,15468311,tcm:526-418532,0,02-27
20127,84796812,tcm:526-12174,0,06-26
62755,21890591,tcm:526-22867,0,08-28
69272,42599603,tcm:526-346380,0,01-30
60068,5852349,tcm:526-244935,0,06-26
11598,21803519,tcm:526-13782,0,08-28
53123,13413877,tcm:526-208086,0,08-28
31471,61947775,tcm:526-187302,0,02-27
20125,84796812,tcm:526-12174,0,08-28
12690,74859511,tcm:526-695181,0,07-24
17726,27153567,tcm:526-116442,0,05-30
48826,14902629,tcm:526-244935,0,07-24
11775,69669303,tcm:526-244935,0,07-24
27764,10591106,tcm:526-116442,0,10-30
70864,90523021,tcm:526-388698,0,04-25
44316,19475507,tcm:526-237984,0,06-26
77998,3841728,tcm:526-224772,0,02-27
23010,58331296,tcm:526-22867,0,08-28
38929,33470682,tcm:526-653510,0,07-24
78934,23262943,tcm:526-261006,0,01-30
50118,65182315,tcm:526-12167,0,09-26
43482,49641139,tcm:526-682576,0,03-27
73141,93058502,tcm:526-10838,0,08-28
993,77978197,tcm:526-12174,0,05-30
33907,88397979,tcm:526-40469,0,07-24
47048,33424908,tcm:526-208086,0,03-27
45889,52777969,tcm:526-418532,0,02-27
25349,19315048,tcm:526-10849,0,09-26
35901,28921013,tcm:526-418532,0,02-27
830,52856695,tcm:526-261006,0,01-30
64196,99604510,tcm:526-695181,0,08-28
8513,3810062,tcm:526-208086,1,05-30
25153,79930620,tcm:526-681575,0,03-27
76898,13415247,tcm:526-12174,0,08-28
47981,14853630,tcm:526-208086,1,06-26
1795,36756635,tcm:526-224772,0,02-27
12758,17596063,tcm:526-22867,0,10-30
17299,78096349,tcm:526-18025,0,10-30
17430,65393045,tcm:526-784445,0,01-30
57935,30158480,tcm:526-209216,0,01-30
55899,68148402,tcm:526-208086,0,08-28
21463,12023267,tcm:526-682379,0,06-26
64063,42107013,tcm:526-551763,1,02-27
26485,74742610,tcm:526-12174,0,06-26
59150,65362127,tcm:526-16645,0,07-24
7392,87033831,tcm:526-784445,0,01-30
21211,46718781,tcm:526-707527,0,09-26
31011,87049516,tcm:526-70899,1,04-25
32843,75532794,tcm:526-191289,0,06-26
27331,88822933,tcm:526-418532,1,03-27
74583,42710923,tcm:526-682379,0,06-26
63712,20992820,tcm:526-52560,0,02-27
15852,15766287,tcm:526-208086,0,09-26
43597,66357347,tcm:526-12174,0,05-30
70654,92783379,tcm:526-12174,0,08-28
35847,45317486,tcm:526-273898,1,01-30
6387,31574728,tcm:526-149043,0,07-24
34971,93163651,tcm:526-249037,1,04-25
12018,72537697,tcm:526-199040,0,08-28
61533,2148609,tcm:526-237984,0,06-26
10978,61808163,tcm:526-248966,0,10-30
65390,28658409,tcm:526-208086,0,06-26
12100,66099679,tcm:526-52560,0,02-27
70478,72980406,tcm:526-653510,0,06-26
53920,17945132,tcm:526-208086,0,08-28
73719,98500679,tcm:526-208086,0,08-28
5305,36694481,tcm:526-46242,0,05-30
51110,10940177,tcm:526-10838,0,09-26
4159,16931744,tcm:526-116442,0,09-26
28097,25151468,tcm:526-18025,0,10-30
66325,26658080,tcm:526-654768,0,03-27
65194,7043201,tcm:526-231792,0,10-30
77247,38739214,tcm:526-18025,0,10-30
38514,84745535,tcm:526-682379,0,06-26
38356,58125403,tcm:526-712788,0,06-26
32883,62585640,tcm:526-688510,0,05-30
77944,58147318,tcm:526-231792,0,10-30
6198,8852855,tcm:526-707527,0,09-26
6993,59399862,tcm:526-93195,0,05-30
12966,66870713,tcm:526-46242,0,05-30
18933,20124918,tcm:526-149043,0,06-26
63700,20992820,tcm:526-208086,0,05-30
51576,16217778,tcm:526-784445,0,01-30
7580,1285174,tcm:526-228258,0,02-27
30241,57396076,tcm:526-199040,0,08-28
33666,79453403,tcm:526-13782,0,07-24
10875,50226602,tcm:526-259315,1,10-30
58373,93560826,tcm:526-656536,0,04-25
3119,85542844,tcm:526-239640,0,08-28
42690,83839662,tcm:526-261006,1,01-30
58304,45841437,tcm:526-492865,1,02-27
24195,85584686,tcm:526-116442,0,10-30
14236,52751416,tcm:526-10849,0,09-26
69284,42599603,tcm:526-52560,0,02-27
63905,19537750,tcm:526-209216,0,01-30
66987,44053117,tcm:526-12174,0,10-30
65133,30263690,tcm:526-208086,0,04-25
16400,10881976,tcm:526-704480,0,08-28
34261,61258577,tcm:526-40469,0,07-24
2695,49409989,tcm:526-707567,0,09-26
68189,69775551,tcm:526-208086,0,09-26
1179,66966434,tcm:526-187302,0,02-27
27406,88822933,tcm:526-16645,0,05-30
34018,21036894,tcm:526-237984,1,06-26
20152,84796812,tcm:526-418532,0,02-27
69449,44999342,tcm:526-12174,0,09-26
75205,23664233,tcm:526-208086,0,04-25
60489,87524635,tcm:526-12174,0,05-30
54239,12783832,tcm:526-224772,0,02-27
35321,54461564,tcm:526-12174,0,04-25
17302,78096349,tcm:526-70899,0,04-25
486,80330542,tcm:526-239640,0,08-28
19645,63090872,tcm:526-12174,0,10-30
13917,55919570,tcm:526-653510,0,06-26
75776,53038432,tcm:526-209028,1,01-30
507,80330542,tcm:526-12174,0,06-26
52861,57779338,tcm:526-228258,0,02-27
2070,68370227,tcm:526-653510,0,05-30
49932,67695988,tcm:526-209028,0,01-30
19584,14661286,tcm:526-208086,0,05-30
10700,89187702,tcm:526-679101,0,04-25
36027,55348534,tcm:526-249921,0,02-27
46113,6137246,tcm:526-674187,0,03-27
76653,59468192,tcm:526-208086,0,04-25
27385,88822933,tcm:526-10849,0,09-26
9917,98501471,tcm:526-116442,0,09-26
30000,61445492,tcm:526-244935,0,06-26
50717,33399638,tcm:526-244935,1,06-26
47396,86708778,tcm:526-784445,0,01-30
